question_id,table_id,row_id,score
22,5,39,0.0
23,5,0,0.0
23,5,1,0.0
23,5,2,0.0
23,5,3,0.0
23,5,4,0.2727272727272727
23,5,5,0.0
23,5,6,0.0
23,5,7,0.0
23,5,8,0.0
23,5,9,0.0
23,5,10,0.0
23,5,11,0.0
23,5,12,0.0
23,5,13,0.0
23,5,14,0.0
23,5,15,0.0
23,5,16,0.1111111111111111
23,5,17,0.0
23,5,18,0.0
23,5,19,0.0
23,5,20,0.1111111111111111
23,5,21,0.0
23,5,22,0.0
23,5,23,0.0
23,5,24,0.0
23,5,25,0.0
23,5,26,0.0
23,5,27,0.0
23,5,28,0.0
23,5,29,0.2222222222222222
23,5,30,0.0
23,5,31,0.0
23,5,32,0.0
23,5,33,0.0
23,5,34,0.0
23,5,35,0.0
23,5,36,0.0
23,5,37,0.0
23,5,38,0.0
23,5,39,0.0
24,5,0,0.2727272727272727
24,5,1,0.2
24,5,2,0.0
24,5,3,0.0
24,5,4,0.0
24,5,5,0.2
24,5,6,0.2
24,5,7,0.2
24,5,8,0.0
24,5,9,0.2
24,5,10,0.0
24,5,11,0.2
24,5,12,0.0
24,5,13,0.0
24,5,14,0.0
24,5,15,0.0
24,5,16,0.0
24,5,17,0.0
24,5,18,0.2
24,5,19,0.0
24,5,20,0.0
24,5,21,0.2
24,5,22,0.1111111111111111
24,5,23,0.0
24,5,24,0.0
24,5,25,0.0
24,5,26,0.2222222222222222
24,5,27,0.0
24,5,28,0.0
24,5,29,0.0
24,5,30,0.2222222222222222
24,5,31,0.2222222222222222
24,5,32,0.0
24,5,33,0.0
24,5,34,0.0
24,5,35,0.2222222222222222
24,5,36,0.2222222222222222
24,5,37,0.2222222222222222
24,5,38,0.2222222222222222
24,5,39,0.0
25,5,0,0.0
25,5,1,0.0
25,5,2,0.0
25,5,3,0.0
25,5,4,0.0
25,5,5,0.0
25,5,6,0.0
25,5,7,0.0
25,5,8,0.0
25,5,9,0.0
25,5,10,0.0
25,5,11,0.0
25,5,12,0.0
25,5,13,0.0
25,5,14,0.0
25,5,15,0.0
25,5,16,0.0
25,5,17,0.0
25,5,18,0.0
25,5,19,0.0
25,5,20,0.0
25,5,21,0.0
25,5,22,0.0
25,5,23,0.0
25,5,24,0.0
25,5,25,0.09090909090909091
25,5,26,0.0
25,5,27,0.0
25,5,28,0.0
25,5,29,0.0
25,5,30,0.0
25,5,31,0.0
25,5,32,0.0
25,5,33,0.0
25,5,34,0.0
25,5,35,0.0
25,5,36,0.0
25,5,37,0.0
25,5,38,0.0
25,5,39,0.0
26,5,0,0.09090909090909091
26,5,1,0.1
26,5,2,0.09090909090909091
26,5,3,0.09090909090909091
26,5,4,0.09090909090909091
26,5,5,0.2
26,5,6,0.2
26,5,7,0.1
26,5,8,0.1
26,5,9,0.1
26,5,10,0.1111111111111111
26,5,11,0.1
26,5,12,0.1111111111111111
26,5,13,0.1
26,5,14,0.1
26,5,15,0.1
26,5,16,0.1111111111111111
26,5,17,0.1
26,5,18,0.1
26,5,19,0.1
26,5,20,0.1111111111111111
26,5,21,0.1
26,5,22,0.1111111111111111
26,5,23,0.1111111111111111
26,5,24,0.1111111111111111
26,5,25,0.09090909090909091
26,5,26,0.1111111111111111
26,5,27,0.125
26,5,28,0.1111111111111111
26,5,29,0.1111111111111111
26,5,30,0.1111111111111111
26,5,31,0.1111111111111111
26,5,32,0.1111111111111111
26,5,33,0.1111111111111111
26,5,34,0.1
26,5,35,0.1111111111111111
26,5,36,0.1111111111111111
26,5,37,0.1111111111111111
26,5,38,0.1111111111111111
26,5,39,0.125
27,5,0,0.18181818181818182
27,5,1,0.2
27,5,2,0.0
27,5,3,0.2727272727272727
27,5,4,0.0
27,5,5,0.3
27,5,6,0.2
27,5,7,0.2
27,5,8,0.0
27,5,9,0.2
27,5,10,0.0
27,5,11,0.3
27,5,12,0.1111111111111111
27,5,13,0.2
27,5,14,0.0
27,5,15,0.0
27,5,16,0.0
27,5,17,0.0
27,5,18,0.2
27,5,19,0.0
27,5,20,0.0
27,5,21,0.2
27,5,22,0.1111111111111111
27,5,23,0.1111111111111111
27,5,24,0.0
27,5,25,0.0
27,5,26,0.2222222222222222
27,5,27,0.0
27,5,28,0.0
27,5,29,0.0
27,5,30,0.2222222222222222
27,5,31,0.2222222222222222
27,5,32,0.2222222222222222
27,5,33,0.0
27,5,34,0.0
27,5,35,0.2222222222222222
27,5,36,0.2222222222222222
27,5,37,0.2222222222222222
27,5,38,0.2222222222222222
27,5,39,0.0
28,6,0,0.14705882352941177
28,6,1,0.11764705882352941
28,6,2,0.14285714285714285
28,6,3,0.07058823529411765
28,6,4,0.15
29,6,0,0.17647058823529413
29,6,1,0.14705882352941177
29,6,2,0.16666666666666666
29,6,3,0.15294117647058825
29,6,4,0.175
30,6,0,0.058823529411764705
30,6,1,0.058823529411764705
30,6,2,0.07142857142857142
30,6,3,0.03529411764705882
30,6,4,0.075
31,6,0,0.23529411764705882
31,6,1,0.14705882352941177
31,6,2,0.2619047619047619
31,6,3,0.15294117647058825
31,6,4,0.375
32,6,0,0.058823529411764705
32,6,1,0.11764705882352941
32,6,2,0.07142857142857142
32,6,3,0.047058823529411764
32,6,4,0.075
33,6,0,0.17647058823529413
33,6,1,0.17647058823529413
33,6,2,0.30952380952380953
33,6,3,0.11764705882352941
33,6,4,0.275
34,8,0,0.0
35,8,0,0.0
36,8,0,0.0
37,8,0,0.05555555555555555
38,9,0,0.06329113924050633
38,9,1,0.050505050505050504
38,9,2,0.08333333333333333
38,9,3,0.0392156862745098
38,9,4,0.07291666666666667
39,9,0,0.10126582278481013
39,9,1,0.13131313131313133
39,9,2,0.125
39,9,3,0.10784313725490197
39,9,4,0.11458333333333333
40,10,0,0.25
40,10,1,0.08333333333333333
40,10,2,0.25
40,10,3,0.375
40,10,4,0.2
40,10,5,0.2
40,10,6,0.14285714285714285
40,10,7,0.3333333333333333
40,10,8,0.3333333333333333
40,10,9,0.125
40,10,10,0.4
40,10,11,0.25
40,10,12,0.25
40,10,13,0.25
40,10,14,0.25
40,10,15,0.25
40,10,16,0.2
40,10,17,0.25
41,10,0,0.0
41,10,1,0.0
41,10,2,0.25
41,10,3,0.125
41,10,4,0.0
41,10,5,0.0
41,10,6,0.0
41,10,7,0.0
41,10,8,0.0
41,10,9,0.0
41,10,10,0.0
41,10,11,0.0
41,10,12,0.0
41,10,13,0.0
41,10,14,0.0
41,10,15,0.0
41,10,16,0.0
41,10,17,0.0
42,10,0,0.0
42,10,1,0.0
42,10,2,0.25
42,10,3,0.125
42,10,4,0.0
42,10,5,0.0
42,10,6,0.0
42,10,7,0.0
42,10,8,0.0
42,10,9,0.0
42,10,10,0.0
42,10,11,0.0
42,10,12,0.0
42,10,13,0.0
42,10,14,0.0
42,10,15,0.0
42,10,16,0.0
42,10,17,0.0
43,10,0,0.25
43,10,1,0.08333333333333333
43,10,2,0.25
43,10,3,0.25
43,10,4,0.2
43,10,5,0.2
43,10,6,0.14285714285714285
43,10,7,0.16666666666666666
43,10,8,0.16666666666666666
43,10,9,0.125
43,10,10,0.2
43,10,11,0.5
43,10,12,0.25
43,10,13,0.25
43,10,14,0.5
43,10,15,0.25
43,10,16,0.2
43,10,17,0.25
44,10,0,0.0
44,10,1,0.0
44,10,2,0.0
44,10,3,0.125
44,10,4,0.0
44,10,5,0.0
44,10,6,0.0
44,10,7,0.16666666666666666
44,10,8,0.16666666666666666
44,10,9,0.0
44,10,10,0.2
44,10,11,0.0
44,10,12,0.0
44,10,13,0.0
44,10,14,0.0
44,10,15,0.0
44,10,16,0.0
44,10,17,0.0
45,10,0,0.25
45,10,1,0.08333333333333333
45,10,2,0.25
45,10,3,0.375
45,10,4,0.2
45,10,5,0.4
45,10,6,0.2857142857142857
45,10,7,0.16666666666666666
45,10,8,0.16666666666666666
45,10,9,0.125
45,10,10,0.2
45,10,11,0.25
45,10,12,0.25
45,10,13,0.25
45,10,14,0.25
45,10,15,0.25
45,10,16,0.2
45,10,17,0.25
46,10,0,0.0
46,10,1,0.0
46,10,2,0.0
46,10,3,0.125
46,10,4,0.0
46,10,5,0.0
46,10,6,0.14285714285714285
46,10,7,0.0
46,10,8,0.0
46,10,9,0.0
46,10,10,0.0
46,10,11,0.0
46,10,12,0.0
46,10,13,0.0
46,10,14,0.0
46,10,15,0.0
46,10,16,0.0
46,10,17,0.0
47,10,0,0.0
47,10,1,0.0
47,10,2,0.0
47,10,3,0.125
47,10,4,0.0
47,10,5,0.0
47,10,6,0.14285714285714285
47,10,7,0.0
47,10,8,0.0
47,10,9,0.0
47,10,10,0.0
47,10,11,0.0
47,10,12,0.0
47,10,13,0.0
47,10,14,0.0
47,10,15,0.0
47,10,16,0.0
47,10,17,0.0
48,11,0,0.0
48,11,1,0.0
48,11,2,0.0
48,11,3,0.0
48,11,4,0.0
49,11,0,0.0
49,11,1,0.0
49,11,2,0.2
49,11,3,0.0
49,11,4,0.0
50,12,0,0.0
50,12,1,0.0
50,12,2,0.0
50,12,3,0.0
50,12,4,0.0
50,12,5,0.25
50,12,6,0.125
50,12,7,0.125
50,12,8,0.125
50,12,9,0.125
50,12,10,0.125
50,12,11,0.125
50,12,12,0.125
50,12,13,0.125
50,12,14,0.0
50,12,15,0.0
51,12,0,0.25
51,12,1,0.125
51,12,2,0.25
51,12,3,0.125
51,12,4,0.125
51,12,5,0.0
51,12,6,0.0
51,12,7,0.0
51,12,8,0.0
51,12,9,0.0
51,12,10,0.0
51,12,11,0.125
51,12,12,0.0
51,12,13,0.0
51,12,14,0.0
51,12,15,0.0
52,12,0,0.0
52,12,1,0.0
52,12,2,0.0
52,12,3,0.0
52,12,4,0.0
52,12,5,0.0
52,12,6,0.0
52,12,7,0.0
52,12,8,0.0
52,12,9,0.0
52,12,10,0.0
52,12,11,0.0
52,12,12,0.0
52,12,13,0.0
52,12,14,0.0
52,12,15,0.0
53,12,0,0.0
53,12,1,0.0
53,12,2,0.0
53,12,3,0.0
53,12,4,0.0
53,12,5,0.0
53,12,6,0.0
53,12,7,0.0
53,12,8,0.0
53,12,9,0.0
53,12,10,0.0
53,12,11,0.0
53,12,12,0.0
53,12,13,0.0
53,12,14,0.0
53,12,15,0.0
54,13,0,0.0
54,13,1,0.0
54,13,2,0.0
54,13,3,0.125
55,13,0,0.25
55,13,1,0.0
55,13,2,0.125
55,13,3,0.0
56,14,0,0.0
56,14,1,0.5714285714285714
56,14,2,0.0
56,14,3,0.0
57,14,0,0.2857142857142857
57,14,1,0.0
57,14,2,0.0
57,14,3,0.0
58,15,0,0.5833333333333334
59,15,0,0.25
60,16,0,0.05714285714285714
61,16,0,0.08571428571428572
62,16,0,0.08571428571428572
63,16,0,0.05714285714285714
64,16,0,0.08571428571428572
65,17,0,0.1111111111111111
65,17,1,0.0
65,17,2,0.0
65,17,3,0.0
65,17,4,0.0
65,17,5,0.0
65,17,6,0.0
65,17,7,0.0
65,17,8,0.2857142857142857
65,17,9,0.2857142857142857
65,17,10,0.0
65,17,11,0.0
65,17,12,0.2857142857142857
65,17,13,0.25
65,17,14,0.0
65,17,15,0.0
65,17,16,0.0
65,17,17,0.0
65,17,18,0.0
65,17,19,0.0
65,17,20,0.0
65,17,21,0.0
65,17,22,0.0
65,17,23,0.0
65,17,24,0.0
65,17,25,0.0
65,17,26,0.0
65,17,27,0.0
65,17,28,0.0
65,17,29,0.2857142857142857
65,17,30,0.0
65,17,31,0.0
65,17,32,0.0
65,17,33,0.0
65,17,34,0.0
65,17,35,0.0
65,17,36,0.0
65,17,37,0.0
65,17,38,0.0
65,17,39,0.2857142857142857
65,17,40,0.0
65,17,41,0.0
65,17,42,0.2857142857142857
65,17,43,0.0
65,17,44,0.25
65,17,45,0.0
65,17,46,0.0
65,17,47,0.0
65,17,48,0.0
65,17,49,0.0
65,17,50,0.0
65,17,51,0.0
66,17,0,0.0
66,17,1,0.0
66,17,2,0.0
66,17,3,0.0
66,17,4,0.0
66,17,5,0.0
66,17,6,0.0
66,17,7,0.0
66,17,8,0.0
66,17,9,0.0
66,17,10,0.0
66,17,11,0.0
66,17,12,0.0
66,17,13,0.0
66,17,14,0.0
66,17,15,0.0
66,17,16,0.0
66,17,17,0.0
66,17,18,0.0
66,17,19,0.0
66,17,20,0.0
66,17,21,0.0
66,17,22,0.0
66,17,23,0.0
66,17,24,0.0
66,17,25,0.0
66,17,26,0.0
66,17,27,0.0
66,17,28,0.0
66,17,29,0.0
66,17,30,0.0
66,17,31,0.0
66,17,32,0.0
66,17,33,0.0
66,17,34,0.0
66,17,35,0.0
66,17,36,0.0
66,17,37,0.0
66,17,38,0.0
66,17,39,0.0
66,17,40,0.0
66,17,41,0.0
66,17,42,0.0
66,17,43,0.0
66,17,44,0.0
66,17,45,0.0
66,17,46,0.0
66,17,47,0.0
66,17,48,0.0
66,17,49,0.0
66,17,50,0.0
66,17,51,0.0
67,17,0,0.0
67,17,1,0.0
67,17,2,0.0
67,17,3,0.0
67,17,4,0.0
67,17,5,0.0
67,17,6,0.0
67,17,7,0.0
67,17,8,0.0
67,17,9,0.0
67,17,10,0.0
67,17,11,0.0
67,17,12,0.0
67,17,13,0.0
67,17,14,0.0
67,17,15,0.0
67,17,16,0.0
67,17,17,0.0
67,17,18,0.0
67,17,19,0.0
67,17,20,0.0
67,17,21,0.0
67,17,22,0.0
67,17,23,0.0
67,17,24,0.0
67,17,25,0.0
67,17,26,0.0
67,17,27,0.0
67,17,28,0.0
67,17,29,0.0
67,17,30,0.0
67,17,31,0.0
67,17,32,0.0
67,17,33,0.0
67,17,34,0.0
67,17,35,0.0
67,17,36,0.0
67,17,37,0.0
67,17,38,0.0
67,17,39,0.0
67,17,40,0.0
67,17,41,0.0
67,17,42,0.0
67,17,43,0.0
67,17,44,0.0
67,17,45,0.0
67,17,46,0.0
67,17,47,0.0
67,17,48,0.0
67,17,49,0.0
67,17,50,0.0
67,17,51,0.0
68,17,0,0.1111111111111111
68,17,1,0.0
68,17,2,0.0
68,17,3,0.0
68,17,4,0.0
68,17,5,0.0
68,17,6,0.0
68,17,7,0.0
68,17,8,0.0
68,17,9,0.0
68,17,10,0.0
68,17,11,0.0
68,17,12,0.0
68,17,13,0.0
68,17,14,0.0
68,17,15,0.0
68,17,16,0.0
68,17,17,0.0
68,17,18,0.0
68,17,19,0.0
68,17,20,0.0
68,17,21,0.0
68,17,22,0.0
68,17,23,0.0
68,17,24,0.0
68,17,25,0.0
68,17,26,0.0
68,17,27,0.0
68,17,28,0.0
68,17,29,0.0
68,17,30,0.0
68,17,31,0.0
68,17,32,0.0
68,17,33,0.0
68,17,34,0.0
68,17,35,0.0
68,17,36,0.0
68,17,37,0.0
68,17,38,0.0
68,17,39,0.0
68,17,40,0.0
68,17,41,0.0
68,17,42,0.0
68,17,43,0.0
68,17,44,0.0
68,17,45,0.0
68,17,46,0.0
68,17,47,0.0
68,17,48,0.0
68,17,49,0.0
68,17,50,0.0
68,17,51,0.0
69,18,0,0.2222222222222222
69,18,1,0.15384615384615385
69,18,2,0.0
69,18,3,0.0
69,18,4,0.0
69,18,5,0.0
69,18,6,0.0
69,18,7,0.0
69,18,8,0.2857142857142857
69,18,9,0.0
69,18,10,0.0
69,18,11,0.0
69,18,12,0.09090909090909091
69,18,13,0.0
69,18,14,0.0
69,18,15,0.0
69,18,16,0.0
69,18,17,0.0
69,18,18,0.0
69,18,19,0.0
69,18,20,0.0
69,18,21,0.0
69,18,22,0.0
69,18,23,0.0
69,18,24,0.0
69,18,25,0.0
69,18,26,0.0
69,18,27,0.2857142857142857
69,18,28,0.0
69,18,29,0.0
69,18,30,0.0
69,18,31,0.0
69,18,32,0.0
69,18,33,0.0
69,18,34,0.0
69,18,35,0.0
69,18,36,0.0
69,18,37,0.0
69,18,38,0.0
69,18,39,0.0
69,18,40,0.0
69,18,41,0.0
69,18,42,0.42857142857142855
69,18,43,0.0
69,18,44,0.0
69,18,45,0.0
69,18,46,0.0
69,18,47,0.0
69,18,48,0.0
69,18,49,0.0
69,18,50,0.0
69,18,51,0.0
69,18,52,0.0
69,18,53,0.0
69,18,54,0.0
69,18,55,0.0
69,18,56,0.0
69,18,57,0.0
69,18,58,0.0
69,18,59,0.0
69,18,60,0.0
69,18,61,0.0
69,18,62,0.0
69,18,63,0.0
69,18,64,0.0
69,18,65,0.0
69,18,66,0.0
69,18,67,0.0
69,18,68,0.0
69,18,69,0.0
69,18,70,0.0
69,18,71,0.0
69,18,72,0.0
69,18,73,0.0
69,18,74,0.0
69,18,75,0.0
69,18,76,0.0
69,18,77,0.0
69,18,78,0.0
69,18,79,0.0
69,18,80,0.0
69,18,81,0.0
69,18,82,0.0
69,18,83,0.0
69,18,84,0.0
69,18,85,0.0
69,18,86,0.0
69,18,87,0.0
69,18,88,0.125
69,18,89,0.0
69,18,90,0.0
69,18,91,0.0
69,18,92,0.0
69,18,93,0.0
69,18,94,0.0
69,18,95,0.0
69,18,96,0.0
69,18,97,0.0
69,18,98,0.0
69,18,99,0.0
69,18,100,0.0
69,18,101,0.0
69,18,102,0.0
69,18,103,0.0
69,18,104,0.0
69,18,105,0.0
69,18,106,0.0
69,18,107,0.0
69,18,108,0.0
69,18,109,0.0
69,18,110,0.0
69,18,111,0.0
69,18,112,0.0
69,18,113,0.0
69,18,114,0.0
69,18,115,0.0
69,18,116,0.0
69,18,117,0.1111111111111111
69,18,118,0.0
69,18,119,0.0
69,18,120,0.0
69,18,121,0.0
69,18,122,0.0
69,18,123,0.0
69,18,124,0.0
69,18,125,0.0
69,18,126,0.0
69,18,127,0.0
69,18,128,0.0
69,18,129,0.0
69,18,130,0.0
69,18,131,0.0
69,18,132,0.0
69,18,133,0.0
69,18,134,0.0
69,18,135,0.0
69,18,136,0.0
69,18,137,0.0
69,18,138,0.0
69,18,139,0.0
69,18,140,0.0
69,18,141,0.0
69,18,142,0.0
69,18,143,0.0
69,18,144,0.0
69,18,145,0.0
69,18,146,0.0
69,18,147,0.0
69,18,148,0.0
69,18,149,0.0
69,18,150,0.0
69,18,151,0.0
69,18,152,0.0
69,18,153,0.0
69,18,154,0.0
69,18,155,0.0
69,18,156,0.0
69,18,157,0.0
69,18,158,0.0
69,18,159,0.0
69,18,160,0.0
69,18,161,0.0
69,18,162,0.0
69,18,163,0.0
69,18,164,0.0
69,18,165,0.0
69,18,166,0.0
69,18,167,0.0
69,18,168,0.0
69,18,169,0.0
69,18,170,0.0
69,18,171,0.0
69,18,172,0.0
69,18,173,0.0
69,18,174,0.0
69,18,175,0.0
69,18,176,0.0
69,18,177,0.0
69,18,178,0.0
69,18,179,0.0
69,18,180,0.0
69,18,181,0.0
69,18,182,0.0
69,18,183,0.0
69,18,184,0.0
69,18,185,0.0
69,18,186,0.0
69,18,187,0.0
69,18,188,0.0
69,18,189,0.0
69,18,190,0.0
69,18,191,0.0
69,18,192,0.0
69,18,193,0.0
69,18,194,0.0
69,18,195,0.0
69,18,196,0.0
69,18,197,0.0
69,18,198,0.0
69,18,199,0.0
69,18,200,0.0
69,18,201,0.0
69,18,202,0.0
69,18,203,0.0
69,18,204,0.0
69,18,205,0.0
69,18,206,0.0
69,18,207,0.0
69,18,208,0.0
69,18,209,0.0
69,18,210,0.0
69,18,211,0.0
69,18,212,0.0
69,18,213,0.0
69,18,214,0.0
69,18,215,0.0
69,18,216,0.0
69,18,217,0.0
69,18,218,0.0
69,18,219,0.0
69,18,220,0.0
69,18,221,0.0
69,18,222,0.0
69,18,223,0.0
69,18,224,0.0
69,18,225,0.0
69,18,226,0.0
69,18,227,0.0
69,18,228,0.0
69,18,229,0.0
69,18,230,0.0
69,18,231,0.0
