question_id,table_id,score
528,92,0.4273421621503266
529,92,0.744423464443145
530,92,0.5209095244488532
531,92,0.5209095244488532
532,92,0.4949910298316136
533,92,0.4949910298316136
534,92,0.510383035689165
535,92,0.4353143935306201
536,92,0.4353143935306201
537,93,0.8770700930529765
538,93,0.9425790532693747
539,93,0.8770700930529765
540,94,0.5290917161977641
541,94,0.6579608663354543
542,95,0.42344302119672433
543,95,0.4088737625674696
544,95,0.4503672747507652
545,95,0.39366336439271904
546,95,0.39366336439271904
547,95,0.4599917895481588
548,95,0.4598821702368142
549,95,0.4539817182720206
550,95,0.4208287901326179
551,95,0.43914561324324897
552,95,0.43914561324324897
553,95,0.4474879917941738
554,95,0.3903398632833849
555,96,0.5817711585708064
556,96,0.5817711585708064
557,96,0.533496057845813
558,96,0.533496057845813
559,96,0.6024130587698628
560,96,0.7458777522513067
561,96,0.4773906024515598
562,96,0.4773906024515598
563,97,0.39558643263759685
564,97,0.40398409047654327
565,97,0.3766096101331648
566,97,0.4614499037539542
567,97,0.40198308517881176
568,97,0.4341954392934867
569,97,0.4484380524660818
570,97,0.40663576854370037
571,98,0.399442708664489
572,99,0.3893664270630639
573,99,0.698191543337409
574,100,0.5124340324297525
575,100,0.4894621562661273
576,100,0.47586290191001
577,100,0.5066152467755056
578,100,0.41547536987050354
579,100,0.46604674263380835
580,100,0.42453623910181115
581,100,0.49531189523327696
582,100,0.5524613606149856
583,101,0.780408307428198
584,101,0.780408307428198
585,101,1.0
586,102,0.5661362352533981
587,102,0.5483657831929565
588,103,0.4827537203578739
589,103,0.4937954589602569
590,103,0.5728321503247478
591,103,0.4921612307646451
592,103,0.5275453076077451
593,103,0.4646575864002827
594,103,0.5358854435448048
595,104,0.6069956383412987
596,104,0.7108481767756121
597,104,0.6078393269079833
598,104,0.9361725128107755
599,104,0.9361725128107755
600,104,0.6959143016964344
601,105,0.5584009450744454
602,105,0.7070042814956535
603,105,0.6633480421022533
604,105,0.7199789823396945
605,105,0.620592611153705
606,105,0.49210209844020014
607,105,0.7926995066733282
608,105,0.7106602636240216
609,106,0.5209819916813091
610,106,0.4226362524920438
611,106,0.39103708492524925
612,106,0.6350599366115822
613,106,0.52989927365679
614,107,0.7115875194826046
615,107,0.5197439495616883
616,107,0.627039058986838
617,107,0.6741804295842568
618,107,0.6467599929180933
619,107,0.7697846613146497
620,108,0.6346876056377009
621,108,0.7340560033903905
622,108,0.7337276572431873
623,108,0.6524170245994628
624,108,0.6836592545035548
625,109,0.5443814312505397
626,109,0.6753169613193373
627,109,0.4485571526286341
628,109,0.5259160049597804
629,110,0.3667438633564633
630,110,0.3989333029343345
631,110,0.42859729217516246
632,110,0.44365560916536323
633,110,0.595480274223179
634,110,0.6122642216853525
635,111,0.7620781243972568
636,111,0.5650876450642216
637,111,0.647913040486853
638,112,0.49570706273324
639,112,0.5281890866785005
640,112,0.49854998936128175
641,112,0.41303347139348234
642,113,0.46048076452789694
643,113,0.45893263855017447
644,113,0.43910524298885173
645,113,0.44459318601245584
646,113,0.40893354043939817
647,113,0.467240057076371
648,113,0.5197826966806753
649,113,0.3546357597159007
650,114,0.45597017455381905
651,114,0.4696913943754292
652,114,0.44934273970890093
653,114,0.47044597382721504
654,114,0.49328653067878536
655,114,0.4521988434571201
656,114,0.45746566050977017
657,114,0.4558228589053359
658,114,0.4558228589053359
659,115,0.45224108626323106
660,115,0.4532560726764996
661,115,0.4611694019157258
662,115,0.4782775390884358
663,115,0.4749724545182894
664,115,0.48841029334533226
665,115,0.4724961677960225
666,115,0.45709201920781417
667,116,0.5167993140727735
668,116,0.557234448589766
669,116,0.4704476942922984
670,116,0.5150729214504369
671,116,0.5077637695606259
672,116,0.48347424945950307
673,116,0.41333771582818274
674,116,0.557234448589766
675,116,0.45119805614100317
676,117,0.422535594151592
677,117,0.6343269814035543
678,117,0.510617055019541
679,117,0.5469442335421582
680,117,0.4979250657290642
681,118,0.6083630733096417
682,118,0.562146283370237
683,118,0.4803863975608611
684,118,0.4737550529521793
685,118,0.5442486674355203
686,118,0.5170219245399014
687,118,0.5041175600602665
688,118,0.41594656825000353
689,118,0.5374514407462212
690,118,0.538879004225206
691,118,0.5095250774781049
692,118,0.5544656182606865
693,119,0.32217288760829976
694,119,0.42318956502397587
695,119,0.426428045822375
696,119,0.49406385408365666
697,119,0.45632333514636575
698,119,0.412325365896325
699,119,0.3933349220682712
700,119,0.36045473632863756
701,119,0.4405859202611874
702,119,0.3970613583032886
703,120,0.4102703852665266
704,120,0.4828162799410722
705,120,0.5433984042749089
706,120,0.5538856226188603
707,120,0.5368970192711346
708,120,0.5339896159712794
709,120,0.49839263881284485
710,120,0.5096837552957921
711,121,0.6006780385122517
712,121,0.7048739585095831
713,121,0.47262637703145033
714,122,0.569465186205331
715,122,0.5546339544670533
716,122,0.551573358002278
717,122,0.5980714768327454
718,123,0.6065626888548491
719,123,0.7936017966864842
720,123,0.7061460693995775
721,124,0.5433374426250077
722,124,0.5296540933669112
723,124,0.5135454247786597
724,124,0.5060164798626607
725,124,0.48478501057469137
726,124,0.479906554828371
727,124,0.497792629603587
728,124,0.5368366457323612
729,124,0.5370070264634675
730,124,0.5043100806224793
731,124,0.4944892828498655
732,124,0.5874231463320388
733,125,0.46238386961086475
734,125,0.48108997467358416
735,125,0.4499487257060186
736,125,0.4963086442513408
737,125,0.4953788005600007
738,125,0.4546135396884012
739,125,0.4146028345143348
740,125,0.5149305552772319
741,126,0.6052099202809131
742,126,0.4412882595524708
743,127,0.8933776527343302
744,127,0.8933776527343302
745,128,0.5040982246646074
746,129,0.46084725544222765
747,129,0.3604102992366974
748,129,0.36224524416789355
749,129,0.33726795666393045
750,129,0.5229971577009681
751,129,0.5286078197185026
752,129,0.5644673231868084
753,129,0.5645165078862173
754,129,0.46116530117235416
755,129,0.5411423377208694
756,129,0.5411423377208694
757,129,0.5568874528865927
758,129,0.3256520299464003
759,129,0.38086030320441816
760,129,0.36888333494220316
761,129,0.3717646863070524
762,129,0.412857199629645
763,129,0.5622785277711664
764,130,0.4436951598751086
765,130,0.47669183556590405
766,130,0.43255539729022496
767,130,0.4962424287549287
768,130,0.4816200436494533
769,130,0.4208714429215897
770,130,0.42879616628282785
771,130,0.42762752083004435
772,130,0.521153609589999
773,130,0.48524331930092474
774,130,0.4405536212335865
775,130,0.4287995072306549
776,130,0.41934594513163126
777,131,0.6705676636782651
778,131,0.707053286220986
779,131,0.707053286220986
780,131,0.7269942701782266
781,131,0.7269942701782266
782,131,0.7269942701782266
783,131,0.7324155667920109
784,132,0.42730805603876365
785,132,0.4643535715782915
786,132,0.430073572827521
787,132,0.5887118733494591
788,132,0.5810385641880798
789,132,0.5224129349963108
790,133,0.6073766872878343
791,133,0.6742049568739803
792,133,0.5085293899629951
793,133,0.5081693695715626
794,133,0.5614551239681062
795,133,0.5728791452780495
796,133,0.5587374652013724
797,133,0.5573204207174584
798,133,0.5635180882588811
799,133,0.6134293829035383
800,134,0.5510146318147402
801,134,0.5510146318147402
802,134,0.5512840305760867
803,134,0.47623097876533615
804,134,0.6146413161351749
805,134,0.6365185979526513
806,134,0.6365185979526513
807,134,0.5966764526542426
808,134,0.5966764526542426
809,134,0.5400619161705612
810,135,0.42618781244207266
811,135,0.401577565516214
812,135,0.43075985687907664
813,135,0.4377450699474281
814,135,0.48534759784989057
815,136,0.8048904384371689
816,137,0.3511249761692317
817,137,0.7705144450342285
818,137,0.7005976080415184
819,137,0.7005976080415184
820,138,0.5350680608087056
821,138,0.5459529031525692
822,138,0.5756432687842732
823,138,0.5706013427021479
824,138,0.5312366337825729
825,138,0.4686665738006305
826,138,0.5104323924004299
827,138,0.532074805499748
828,139,0.7089474447644967
829,139,0.4788423186980049
830,140,0.6389561723578161
831,140,0.6258688289273011
832,140,0.5588034761080655
833,140,0.6611829029466062
834,140,0.6968046936401289
835,141,0.5506889207652531
836,141,0.6677911935835135
837,141,0.570743435688342
838,142,0.4527724143140331
839,142,0.4173624795233861
840,142,0.47289842726759396
841,142,0.6117403522330241
842,142,0.42113014093270823
843,143,0.5701655676571623
844,143,0.46081087085381583
845,143,0.700064718365003
846,144,0.5179672386177894
847,144,0.44798237137580876
848,144,0.44798237137580876
849,145,0.44659126335311194
850,145,0.3696278788469034
851,145,0.49581358990999674
852,145,0.4549358179311505
853,145,0.4515438675758068
854,145,0.5116167475153038
855,146,0.44670635815116666
856,146,0.48900465338271787
857,147,0.6513873458749047
858,147,0.6938236146956391
859,147,0.7358043268294152
860,147,0.6955126296397784
861,147,0.7194381019183509
862,147,0.6795688941768845
863,147,0.5172022687224361
864,148,0.5490926455815406
865,148,0.5000224674126064
866,148,0.5000649372235138
867,148,0.38135391050668793
868,148,0.45754682770557237
869,148,0.4522000321156405
870,148,0.44588054287403284
871,148,0.4541946940671367
872,148,0.47767377981182074
873,148,0.43291604367053094
874,148,0.42728307985523645
875,148,0.5290882677584039
876,148,0.4925108545448311
877,148,0.5006743322856888
878,149,0.5627529123500249
879,149,0.5333005328504681
880,149,0.45430184089411374
881,149,0.4946651730257004
882,149,0.4948930931982534
883,149,0.5308154472117824
884,149,0.56226302388411
885,150,0.4128694469453934
886,150,0.39954538925899336
887,150,0.38961910721126547
888,150,0.5247943015249197
889,150,0.46732317229348214
890,150,0.523809664555537
891,150,0.6250264107793069
892,151,0.42911100858274087
893,151,0.38131649752771
894,151,0.5311308175363038
895,151,0.41767211528149417
896,151,0.42491095046483585
897,152,0.7787823806023948
898,152,0.7190113546854678
899,153,0.41030716458912125
900,153,0.4153798842898274
901,153,0.43174973382210047
902,153,0.3690600403377363
903,153,0.3875097942242031
904,154,0.47428407199351896
905,154,0.4629555321577507
906,154,0.4739857909793109
907,154,0.4835014501738996
908,154,0.47786974421514233
909,154,0.4744916453163933
910,154,0.451937212021556
911,154,0.4394213417989214
912,154,0.46288787070848814
913,155,0.5335640891860991
914,156,0.5413103465802797
915,156,0.6229050966615653
916,156,0.5556970923045649
917,156,0.7545994796687054
918,157,0.46641562215567073
919,157,0.8537177485255593
920,157,0.6014625359053613
921,157,0.5161809664707333
922,157,0.5215080423200388
923,157,0.5703968388036043
924,158,0.33735939115551583
925,158,0.6921549289135374
926,158,0.2862454428906904
927,159,0.6135276159343145
928,160,0.4567348205141521
929,160,0.4546124769539627
930,160,0.49572680558948534
931,160,0.536575877563716
932,160,0.4985905071701551
933,160,0.5492420744632179
934,160,0.4356362766956612
935,160,0.48451296118370507
936,160,0.5087295396063526
937,161,0.5698240566573103
938,161,0.5577161176103427
939,161,0.429252222728981
940,162,0.4387716318300885
941,162,0.37430967906228685
942,162,0.38968748379169416
943,162,0.3862355904497243
944,162,0.4599705427198996
945,162,0.3906773683893397
946,162,0.3850089338854889
947,162,0.3852021970440835
948,162,0.39031882683980423
949,163,0.4730060387469985
950,163,0.5026348630646086
951,163,0.5640399859801759
952,163,0.5096522779711773
953,163,0.5743650593663469
954,163,0.49024166170394284
955,163,0.555637159659572
956,163,0.5731212430776825
957,163,0.551661878023352
958,164,0.490664491040053
959,164,0.6247371516544951
960,164,0.7225633850661202
961,164,0.798513822827761
962,165,0.6050490922339544
963,165,0.6627347826704975
964,166,0.36555284017088746
965,166,0.44609475976210283
966,166,0.4231367360405159
967,166,0.3935613992196536
968,166,0.4328428090228853
969,167,0.47854024007404433
970,167,0.6259184702475044
971,167,0.8024486531330459
972,167,0.8961722755291373
973,168,0.6497988321148048
974,168,0.6497988321148048
975,168,0.6497988321148048
976,169,0.44824230279366384
977,169,0.5297146881087516
978,169,0.49233449916993877
979,169,0.5113725599134085
980,169,0.47119153562223726
981,169,0.4320906651292754
982,169,0.5189240490902477
983,169,0.5150442206502786
984,169,0.5432645564968754
985,169,0.48666383752348347
986,169,0.48563897676490286
987,169,0.5012913710500295
988,169,0.524455130645477
989,169,0.4751896333260898
990,169,0.4581700353234488
991,169,0.5640107011393861
992,170,0.6740416154237396
993,170,0.6287765507470853
994,170,0.6816591212441446
995,170,0.8740519748584878
996,170,0.8303323786279918
997,171,0.5854427866357164
998,171,0.6047086248477476
999,171,0.6017734157225485
1000,171,0.527742690033596
1001,171,0.5159192433965705
1002,171,0.5913936291826978
1003,171,0.5451149731438061
1004,171,0.5514006780008125
1005,171,0.6368426873431995
1006,172,0.5039162864164464
1007,172,0.4560782156319609
1008,172,0.6091718657134465
1009,172,0.4524420563814802
1010,172,0.5159573800305816
1011,172,0.517686786009528
1012,172,0.497180201951658
1013,172,0.5580680602797203
1014,172,0.46583124144801197
1015,173,0.48882888417895287
1016,173,0.44414842457374143
1017,173,0.4999654518159266
1018,173,0.4450649219592771
1019,173,0.43909610709293395
1020,173,0.4323099598004888
1021,174,0.8102179845184199
1022,174,0.8329897373310723
1023,174,0.8473688377522692
1024,174,0.841319391650662
1025,176,0.4289592455294959
1026,176,0.4833175523361677
1027,176,0.4040642310738836
1028,176,0.4110355811962466
1029,176,0.42013958458724504
1030,176,0.3785241915308158
1031,176,0.5029756324086657
1032,177,0.47946583113640195
1033,177,0.5063552548455242
1034,177,0.5188873597539034
1035,177,0.4666462926393352
1036,178,0.42905022547483024
1037,178,0.5715744555751328
1038,178,0.603182020996409
1039,178,0.5040821573200857
1040,178,0.528808015759798
1041,178,0.5948976984956335
1042,179,0.4782372330698112
1043,179,0.5177633674479147
1044,179,0.49192239888622713
1045,179,0.5625354024504339
1046,179,0.6101267973120134
1047,179,0.45452777368075825
1048,179,0.5786577419771093
1049,180,0.44893272219324465
1050,180,0.4762151611906508
1051,180,0.493122760140232
1052,181,0.7344406247832828
1053,181,0.7078988142365265
1054,181,0.7213074803684952
1055,181,0.5808232750819183
1056,182,0.4340716944175712
1057,182,0.7440918854338663
1058,182,0.8231716127181654
1059,183,0.47047958334691076
1060,183,0.39650034041264365
1061,183,0.4414200309489645
1062,183,0.5314230747439833
1063,183,0.5832259835279697
1064,184,0.40465747775648875
1065,184,0.5995011357521903
1066,184,0.752344747678428
1067,185,0.6870454544357321
1068,185,0.6881855809330529
1069,185,0.8385866159914042
1070,186,0.42366432726989434
1071,186,0.6029249709723613
1072,186,0.4270352563943945
1073,186,0.41350472394191623
1074,186,0.49900690031825845
1075,187,0.4863595022389338
1076,187,0.47004445600592476
1077,187,0.5198026469591833
1078,188,0.4747150169848086
